"COLLEGE","INCOME","OVERAGE","LEFTOVER","HOUSE","HANDSET_PRICE","OVER_15MINS_CALLS_PER_MONTH","AVERAGE_CALL_DURATION","REPORTED_SATISFACTION","REPORTED_USAGE_LEVEL","CONSIDERING_CHANGE_OF_PLAN","LEAVE"
"one",151476,0,0,678817,657,1,12,"very_sat","little","perhaps","STAY"
"one",54293,0,19,291578,265,0,5,"very_unsat","very_little","considering","STAY"
"zero",126919,0,11,242869,565,1,6,"very_unsat","little","considering","STAY"
"one",38824,257,0,901679,216,14,11,"avg","very_high","actively_looking_into_it","STAY"
"zero",73614,165,21,152450,256,26,5,"very_sat","avg","never_thought","STAY"
"one",146480,181,0,217506,852,0,1,"unsat","very_little","actively_looking_into_it","LEAVE"
"zero",58790,105,0,687773,317,3,15,"avg","very_high","actively_looking_into_it","STAY"
"zero",44320,171,14,901133,164,1,6,"very_unsat","little","considering","STAY"
"zero",96216,183,24,252384,256,4,6,"very_unsat","little","actively_looking_into_it","STAY"
"zero",44253,55,40,668245,189,3,2,"very_unsat","very_little","considering","STAY"
"zero",68123,46,0,466290,330,5,10,"very_unsat","avg","considering","LEAVE"
"one",117134,192,0,602263,785,16,12,"unsat","little","actively_looking_into_it","LEAVE"
"zero",157438,0,0,186584,353,1,14,"very_unsat","little","no","LEAVE"
"zero",122967,0,24,275245,483,1,5,"very_unsat","very_high","actively_looking_into_it","STAY"
"zero",93238,176,0,943342,303,27,14,"very_unsat","very_high","no","STAY"
"one",90197,72,17,745948,387,3,2,"very_sat","little","considering","STAY"
"zero",84898,78,77,924010,339,4,2,"very_unsat","very_high","considering","STAY"
"zero",34930,198,0,298875,234,12,13,"very_unsat","very_little","considering","LEAVE"
"one",82971,0,24,278936,357,0,4,"very_unsat","little","considering","STAY"
"one",158935,168,0,271645,838,15,13,"very_sat","high","no","LEAVE"
"zero",44424,45,50,627183,179,4,1,"unsat","little","no","LEAVE"
"one",154217,0,30,553967,553,0,2,"very_unsat","very_little","no","LEAVE"
"one",25381,0,0,423855,180,0,14,"very_sat","very_little","considering","STAY"
"one",39995,0,0,158553,207,1,11,"unsat","little","considering","LEAVE"
"zero",127090,181,60,966184,818,18,1,"very_sat","very_little","actively_looking_into_it","STAY"
"one",43570,64,0,754740,145,5,5,"unsat","very_high","considering","STAY"
"one",30151,0,55,979119,241,0,1,"very_unsat","very_little","perhaps","STAY"
"one",42791,160,0,498162,205,22,8,"unsat","little","never_thought","LEAVE"
"zero",151096,0,8,921117,754,1,6,"very_unsat","very_high","no","STAY"
"zero",42995,83,20,169357,222,5,5,"unsat","avg","no","STAY"
"zero",103518,0,51,787029,567,1,6,"unsat","very_little","considering","LEAVE"
"zero",34550,175,24,389580,136,14,5,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"zero",37040,174,80,848673,227,15,2,"very_sat","very_high","never_thought","STAY"
"zero",25160,0,43,419088,239,1,1,"avg","little","actively_looking_into_it","LEAVE"
"one",38385,258,78,378257,239,19,1,"unsat","very_high","actively_looking_into_it","STAY"
"one",110160,125,0,998387,670,23,9,"sat","very_high","no","LEAVE"
"zero",28946,218,0,648293,220,28,14,"very_sat","high","considering","LEAVE"
"zero",30130,224,40,276663,172,28,1,"avg","little","actively_looking_into_it","LEAVE"
"zero",46189,203,8,512584,148,29,4,"very_unsat","very_high","considering","LEAVE"
"zero",28142,181,0,243667,204,12,4,"unsat","little","actively_looking_into_it","LEAVE"
"one",33286,53,58,240715,207,5,2,"very_unsat","little","no","LEAVE"
"zero",107686,0,0,722597,502,0,15,"sat","high","no","STAY"
"zero",138177,220,0,200341,625,22,9,"unsat","little","no","LEAVE"
"one",25720,0,0,517633,173,1,8,"very_sat","very_high","actively_looking_into_it","LEAVE"
"zero",134729,203,0,413070,532,15,15,"very_sat","very_high","considering","LEAVE"
"zero",120336,159,0,209157,144,15,2,"very_unsat","very_high","considering","LEAVE"
"one",74853,0,0,720380,393,23,14,"very_sat","very_little","actively_looking_into_it","STAY"
"zero",78959,86,0,258352,371,5,2,"very_sat","little","considering","STAY"
"one",90256,199,0,382391,283,24,6,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"one",130343,252,22,661082,504,10,5,"unsat","very_little","considering","LEAVE"
"one",148474,185,23,469089,776,13,6,"very_sat","little","never_thought","LEAVE"
"one",54622,53,0,320443,382,5,13,"very_sat","very_little","never_thought","LEAVE"
"zero",63938,188,0,274224,359,5,15,"very_unsat","little","never_thought","LEAVE"
"zero",49089,84,7,653273,156,3,6,"unsat","very_little","considering","STAY"
"zero",102780,224,48,233304,788,29,2,"very_sat","little","considering","STAY"
"one",151511,296,0,184576,489,11,14,"very_sat","very_high","actively_looking_into_it","LEAVE"
"zero",130320,74,0,235619,860,0,11,"very_sat","little","considering","STAY"
"zero",24914,0,16,338773,197,1,4,"unsat","little","no","STAY"
"one",42291,206,0,292863,233,5,8,"unsat","little","perhaps","LEAVE"
"one",26684,49,62,296273,238,4,2,"avg","little","considering","LEAVE"
"one",21285,0,50,348618,220,1,1,"unsat","little","actively_looking_into_it","LEAVE"
"one",149314,230,43,609476,533,20,2,"avg","high","considering","LEAVE"
"one",86169,67,0,221971,299,5,1,"very_unsat","little","no","LEAVE"
"one",89807,73,18,521139,393,3,6,"sat","little","actively_looking_into_it","STAY"
"zero",81219,51,18,986799,348,3,4,"avg","very_high","never_thought","STAY"
"zero",71979,0,0,312746,298,17,8,"sat","very_high","considering","STAY"
"one",32688,174,21,390054,335,11,4,"very_sat","very_little","actively_looking_into_it","LEAVE"
"one",36428,186,16,329001,228,28,5,"very_sat","high","no","LEAVE"
"zero",70376,0,18,274986,382,1,6,"unsat","little","considering","STAY"
"one",45802,0,56,365921,226,3,2,"very_sat","very_little","actively_looking_into_it","STAY"
"one",25985,0,11,687598,163,0,5,"very_unsat","very_high","actively_looking_into_it","STAY"
"zero",116068,217,0,908278,599,11,14,"very_sat","high","considering","LEAVE"
"zero",149900,199,0,581513,713,24,9,"unsat","avg","actively_looking_into_it","LEAVE"
"one",134192,0,28,246824,860,0,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"zero",46437,0,31,319316,134,3,2,"very_sat","little","actively_looking_into_it","LEAVE"
"one",44895,73,16,271834,212,5,6,"very_sat","very_high","never_thought","LEAVE"
"one",102544,0,18,260285,812,0,5,"unsat","very_high","considering","STAY"
"zero",72108,56,24,299158,285,12,4,"unsat","little","actively_looking_into_it","LEAVE"
"zero",89473,49,73,619500,391,4,2,"very_unsat","very_high","considering","STAY"
"one",24997,65,36,768435,183,4,2,"unsat","very_high","considering","LEAVE"
"one",90415,179,0,566426,369,14,15,"unsat","little","actively_looking_into_it","STAY"
"one",30140,76,0,166052,145,4,12,"unsat","little","no","LEAVE"
"one",61308,210,5,764766,377,16,6,"unsat","very_little","never_thought","STAY"
"zero",97858,0,0,473416,266,1,9,"very_unsat","very_little","no","STAY"
"one",40327,43,50,155477,181,3,2,"very_unsat","high","considering","STAY"
"zero",27442,37,24,367615,614,5,4,"avg","little","considering","STAY"
"zero",145497,55,34,783830,341,3,1,"avg","very_little","actively_looking_into_it","STAY"
"one",91937,41,0,407709,801,4,9,"unsat","little","never_thought","STAY"
"zero",79084,214,10,234388,388,27,5,"very_sat","very_high","considering","STAY"
"zero",65586,0,42,299621,397,0,2,"avg","very_high","perhaps","STAY"
"zero",26048,0,9,165487,152,0,5,"sat","avg","actively_looking_into_it","STAY"
"zero",139407,172,12,778639,558,29,5,"avg","very_little","perhaps","LEAVE"
"zero",80226,68,0,706190,281,3,11,"very_unsat","little","actively_looking_into_it","STAY"
"one",49773,77,78,976780,212,4,2,"very_sat","little","actively_looking_into_it","STAY"
"one",53876,0,0,818639,363,1,5,"very_unsat","very_high","actively_looking_into_it","STAY"
"zero",36712,52,88,261379,204,5,15,"sat","little","perhaps","STAY"
"one",28989,234,87,254377,188,25,2,"very_sat","high","actively_looking_into_it","STAY"
"zero",27522,0,0,898267,289,1,11,"very_unsat","very_little","considering","LEAVE"
"zero",39362,78,0,776637,187,4,6,"very_unsat","avg","considering","LEAVE"
"zero",153636,218,11,178629,547,16,4,"sat","little","considering","STAY"
"zero",114700,0,0,291004,404,1,15,"unsat","very_little","considering","LEAVE"
"zero",93058,0,17,825768,325,1,1,"very_sat","little","considering","STAY"
"one",148945,53,8,837943,420,3,4,"very_unsat","little","never_thought","STAY"
"zero",22159,0,0,647797,170,0,11,"very_unsat","little","actively_looking_into_it","LEAVE"
"one",56097,244,0,884690,318,23,14,"very_sat","little","no","STAY"
"zero",49717,92,13,816291,245,5,5,"unsat","very_high","no","STAY"
"one",89281,186,7,150021,331,21,6,"very_unsat","avg","no","LEAVE"
"zero",110735,0,0,337926,525,0,9,"very_unsat","high","actively_looking_into_it","STAY"
"zero",103514,52,81,785257,749,4,2,"very_unsat","very_high","no","LEAVE"
"zero",31895,0,0,719922,170,0,12,"unsat","little","considering","STAY"
"one",79813,213,0,393841,260,23,6,"very_unsat","very_high","considering","LEAVE"
"one",55130,219,67,587678,386,16,2,"avg","little","considering","LEAVE"
"one",37694,0,0,378463,148,1,1,"avg","avg","actively_looking_into_it","STAY"
"zero",34783,52,0,854445,165,4,12,"avg","very_high","considering","STAY"
"zero",66535,0,7,451981,397,0,6,"very_unsat","little","no","STAY"
"one",89439,65,33,385657,365,5,2,"unsat","high","considering","LEAVE"
"zero",41926,0,20,406032,219,0,4,"very_sat","avg","no","STAY"
"one",79557,0,14,911715,831,1,4,"very_unsat","very_little","actively_looking_into_it","STAY"
"one",67527,0,0,530499,339,5,9,"very_unsat","little","considering","LEAVE"
"one",126886,74,20,671392,652,5,6,"unsat","little","no","STAY"
"one",34125,210,38,524942,208,24,1,"unsat","little","considering","LEAVE"
"one",158684,0,0,223075,687,1,14,"unsat","little","actively_looking_into_it","LEAVE"
"one",23130,213,69,767812,177,15,1,"unsat","high","considering","STAY"
"zero",84245,199,0,182535,235,20,9,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"zero",35776,0,0,313602,149,0,2,"avg","little","considering","STAY"
"zero",133455,232,16,268132,785,27,4,"unsat","little","actively_looking_into_it","STAY"
"zero",29983,0,29,863653,135,1,5,"very_unsat","little","actively_looking_into_it","STAY"
"zero",35784,29,6,195449,194,4,5,"unsat","little","actively_looking_into_it","STAY"
"one",38301,203,89,279303,454,18,1,"avg","high","actively_looking_into_it","STAY"
"one",35996,210,23,223268,212,14,15,"avg","little","actively_looking_into_it","LEAVE"
"one",57308,197,21,999574,296,1,5,"very_unsat","little","considering","STAY"
"zero",31939,44,21,894197,215,5,5,"very_sat","very_little","considering","STAY"
"zero",48888,0,81,421908,155,0,2,"unsat","very_high","considering","STAY"
"one",25434,0,0,528829,470,0,11,"unsat","little","actively_looking_into_it","LEAVE"
"zero",154572,0,13,237884,637,4,4,"very_unsat","very_high","actively_looking_into_it","STAY"
"one",80476,0,22,445177,367,1,6,"very_sat","very_high","actively_looking_into_it","LEAVE"
"zero",95799,212,0,291431,362,28,13,"unsat","little","considering","LEAVE"
"one",158682,88,5,295784,563,4,6,"very_sat","little","considering","LEAVE"
"one",113174,199,9,405590,639,29,6,"very_unsat","little","considering","LEAVE"
"zero",66147,0,0,323187,321,1,13,"unsat","very_high","considering","LEAVE"
"one",42540,203,48,533603,784,19,2,"unsat","little","no","LEAVE"
"one",103637,199,80,484702,595,10,2,"very_sat","avg","considering","LEAVE"
"one",57433,0,36,364816,139,0,1,"very_sat","little","considering","STAY"
"one",138378,41,0,493061,613,4,8,"very_sat","very_high","never_thought","LEAVE"
"one",32514,206,0,446730,187,26,14,"unsat","little","never_thought","STAY"
"one",29935,53,0,162592,201,5,10,"unsat","little","no","LEAVE"
"zero",88111,188,0,911781,304,22,15,"avg","little","actively_looking_into_it","LEAVE"
"one",73437,0,0,484427,267,1,1,"very_sat","very_high","actively_looking_into_it","LEAVE"
"one",112809,204,0,556536,458,15,15,"unsat","very_high","considering","LEAVE"
"one",84177,226,10,713283,374,11,5,"unsat","very_high","never_thought","STAY"
"one",37984,252,5,167351,230,18,4,"very_unsat","very_little","considering","LEAVE"
"zero",102543,76,13,726312,457,5,5,"very_sat","avg","no","LEAVE"
"one",37075,50,8,265813,191,4,5,"unsat","very_high","considering","LEAVE"
"one",120220,0,0,152686,416,0,14,"very_sat","high","no","LEAVE"
"zero",140505,31,16,542347,690,3,5,"very_sat","very_high","actively_looking_into_it","LEAVE"
"one",40750,200,71,283641,209,16,1,"unsat","little","actively_looking_into_it","LEAVE"
"one",70158,51,18,941704,829,4,5,"very_sat","very_high","perhaps","STAY"
"one",23865,0,16,934835,227,0,4,"very_sat","very_high","no","STAY"
"one",33101,50,0,513451,330,4,1,"very_sat","very_little","considering","STAY"
"one",74664,52,25,547892,399,5,1,"avg","high","actively_looking_into_it","LEAVE"
"zero",76113,209,0,192765,162,14,8,"very_unsat","little","actively_looking_into_it","LEAVE"
"one",77340,216,0,609045,388,27,6,"very_sat","little","no","STAY"
"zero",49572,0,12,399190,189,1,5,"unsat","very_high","considering","STAY"
"zero",82789,71,0,295446,268,3,14,"very_unsat","very_high","considering","STAY"
"one",20601,164,52,292025,164,13,11,"very_sat","very_high","considering","STAY"
"one",49885,61,62,876891,197,5,10,"very_sat","very_little","no","STAY"
"one",105359,0,0,193481,214,1,13,"very_sat","high","considering","STAY"
"zero",35059,239,6,364913,207,24,4,"very_unsat","very_high","considering","STAY"
"one",45864,0,59,292368,202,1,2,"very_sat","little","considering","STAY"
"zero",94372,50,17,280637,294,3,5,"unsat","high","actively_looking_into_it","STAY"
"zero",24682,72,40,888109,241,5,1,"very_unsat","very_little","never_thought","STAY"
"zero",156229,0,9,154854,736,1,1,"very_unsat","little","no","STAY"
"zero",24546,185,18,332543,158,18,6,"avg","little","actively_looking_into_it","LEAVE"
"zero",89592,0,8,743903,388,0,4,"unsat","very_high","considering","STAY"
"zero",107111,188,40,382481,491,15,2,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"one",100916,0,0,376419,314,0,11,"unsat","little","considering","LEAVE"
"one",32740,0,0,175285,206,0,14,"unsat","very_little","actively_looking_into_it","STAY"
"zero",97281,0,12,802945,353,1,5,"very_unsat","little","never_thought","STAY"
"zero",90327,0,55,228635,284,0,2,"very_sat","very_high","considering","STAY"
"zero",24467,0,8,906491,237,0,5,"avg","very_little","actively_looking_into_it","STAY"
"zero",109934,58,13,633284,167,5,6,"unsat","avg","considering","STAY"
"zero",109747,67,23,282966,748,4,5,"very_unsat","very_little","considering","LEAVE"
"zero",82308,0,60,443871,398,0,1,"very_unsat","very_little","considering","LEAVE"
"zero",43574,0,13,517019,140,24,6,"very_sat","little","considering","STAY"
"zero",72489,40,0,277239,385,5,12,"sat","high","considering","LEAVE"
"one",126408,64,0,215439,640,5,15,"avg","high","considering","STAY"
"zero",113738,0,0,301767,504,1,11,"unsat","very_high","considering","LEAVE"
"zero",118130,67,11,324328,696,5,5,"very_sat","little","actively_looking_into_it","LEAVE"
"zero",123050,218,0,415127,825,18,4,"very_sat","little","considering","LEAVE"
"zero",88650,0,0,277232,350,0,9,"very_sat","little","considering","LEAVE"
"one",109654,220,0,712896,525,25,15,"very_unsat","very_high","no","LEAVE"
"zero",71030,210,78,584828,286,14,2,"very_unsat","high","no","LEAVE"
"one",115506,0,89,957014,351,0,1,"very_sat","very_little","no","LEAVE"
"zero",21154,0,0,447480,155,1,8,"very_sat","little","considering","STAY"
"one",54497,68,17,410804,295,3,6,"unsat","little","considering","STAY"
"zero",33912,0,60,848462,215,1,1,"avg","little","no","STAY"
"one",76829,79,0,577377,270,5,13,"very_unsat","very_high","actively_looking_into_it","STAY"
"zero",152840,185,0,473743,430,18,12,"unsat","very_little","no","LEAVE"
"one",119508,72,0,713924,832,3,10,"unsat","little","no","STAY"
"zero",126376,199,26,771713,580,16,11,"very_unsat","very_high","considering","LEAVE"
"one",65822,234,0,590908,397,21,10,"very_unsat","little","considering","LEAVE"
"one",70565,46,18,711251,250,3,4,"very_unsat","high","actively_looking_into_it","STAY"
"one",38686,51,17,493007,195,5,5,"avg","very_high","actively_looking_into_it","LEAVE"
"one",114480,211,20,908648,402,11,6,"very_sat","very_little","never_thought","LEAVE"
"one",87991,53,8,326376,274,4,5,"unsat","very_high","no","STAY"
"zero",22823,63,29,315575,197,5,1,"very_sat","little","considering","STAY"
"zero",119780,207,78,471472,444,28,1,"very_unsat","little","never_thought","STAY"
"one",40994,85,40,870151,241,3,2,"very_unsat","very_high","no","STAY"
"one",113105,0,71,986861,522,1,2,"very_unsat","little","no","STAY"
"one",48425,0,17,373514,249,1,5,"avg","very_little","no","LEAVE"
"one",143013,0,25,797214,438,1,2,"avg","avg","never_thought","STAY"
"one",43401,0,7,443699,219,1,4,"very_unsat","very_little","no","STAY"
"one",148464,0,85,183010,654,1,2,"very_unsat","very_high","considering","LEAVE"
"one",39354,0,0,221686,225,0,12,"very_sat","very_high","considering","LEAVE"
"one",121693,54,0,821194,611,4,14,"very_unsat","very_little","considering","LEAVE"
"one",21469,181,0,154583,239,23,13,"very_sat","little","actively_looking_into_it","LEAVE"
"one",138571,78,0,622205,837,5,8,"very_sat","avg","considering","LEAVE"
"one",158950,72,12,730155,452,5,5,"very_unsat","very_high","considering","LEAVE"
"zero",39034,71,16,729718,193,3,6,"very_sat","little","considering","STAY"
"zero",29044,52,19,175127,213,5,5,"unsat","very_little","no","LEAVE"
"zero",149540,216,34,306336,663,28,2,"very_unsat","little","no","LEAVE"
"one",125475,47,0,203123,416,5,8,"very_sat","little","no","LEAVE"
"one",126562,0,11,295468,700,1,1,"sat","little","considering","STAY"
"one",54469,30,0,571022,212,3,10,"very_unsat","very_high","never_thought","LEAVE"
"zero",147495,215,17,405106,414,1,6,"unsat","little","considering","LEAVE"
"zero",63101,0,18,216295,398,0,5,"very_sat","little","considering","STAY"
